label,support_pos,support_neg,ap,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,specificity,lr_plus,tp,fp,fn,tn
balsamic,54,1009,0.4125025744086515,0.8838233674705429,0.40298507462686567,0.3375,0.5,0.9247412982126059,0.7237363726461792,0.37246656951882345,0.9474727452923677,9.51886792434673,27,53,27,956
banana,25,1038,0.3364452432129637,0.8915992292870906,0.4,0.34285714285714286,0.48,0.9661335841956726,0.7289210019267722,0.38882460124481666,0.9778420038535637,21.66260869467282,12,23,13,1015
berry,28,1035,0.09283147819671485,0.7445824706694271,0.13636363636363635,0.1875,0.10714285714285714,0.9642521166509878,0.5472912353347112,0.1244017566010281,0.9874396135265692,8.530219779539744,3,13,25,1022
bitter,12,1051,0.11458735522081707,0.7459562321598477,0.25,0.5,0.16666666666666666,0.9887111947318908,0.5823818585474078,0.2842991665164188,0.9980970504281628,87.58333328726026,2,2,10,1049
burnt,35,1028,0.16357460582402347,0.8603390772651474,0.24242424242424243,0.25806451612903225,0.22857142857142856,0.9529633113828786,0.603098943857695,0.21867246269592808,0.977626459143968,10.216149067865652,8,23,27,1005
buttery,27,1036,0.36421086216711285,0.8664378664378664,0.4482758620689655,0.41935483870967744,0.48148148148148145,0.9698965192850423,0.7320534820534728,0.4339694417470389,0.9826254826254818,27.711934154781243,13,18,14,1018
camphoreous,26,1037,0.3829790514552993,0.9448483050218828,0.48484848484848486,0.4,0.6153846153846154,0.9680150517403575,0.7961204658408008,0.4807360151408204,0.9768563162970098,26.58974358859269,16,24,10,1013
caramellic,44,1019,0.49537745070828504,0.9102060843964671,0.5283018867924528,0.45161290322580644,0.6363636363636364,0.9529633113828786,0.8014987956106623,0.512526262422944,0.9666339548577026,19.072192512796384,28,34,16,985
cheesy,36,1027,0.6141522725994444,0.9301904143676295,0.5666666666666667,0.7083333333333334,0.4722222222222222,0.9755409219190969,0.7327031266904614,0.5667027131642366,0.9931840311587138,69.28174602157016,17,7,19,1020
cherry,16,1047,0.2208752349487738,0.9061604584527221,0.2857142857142857,0.2631578947368421,0.3125,0.9764816556914393,0.6495642311365706,0.2748932151149125,0.9866284622731606,23.370535712535034,5,14,11,1033
chocolate,13,1050,0.18720626401686818,0.9341391941391942,0.34782608695652173,0.4,0.3076923076923077,0.9858889934148636,0.6509890109889988,0.34381710262340626,0.9942857142857134,53.84615383671865,4,6,9,1044
cinnamon,12,1051,0.5035071613801113,0.9125436092610212,0.48,0.46153846153846156,0.5,0.9877704609595485,0.7466698382492651,0.4742110832122414,0.9933396764985719,75.07142856014099,6,7,6,1044
citrus,80,983,0.45518997154899227,0.8518819938962361,0.44329896907216493,0.37719298245614036,0.5375,0.8984007525870179,0.7326360630722241,0.3966826956559186,0.9277721261444548,7.441725352009455,43,71,37,912
clean,19,1044,0.1742053795111643,0.8190159306311756,0.25,0.6,0.15789473684210525,0.9830667920978363,0.5779895140149177,0.302040669004009,0.9980842911877386,82.42105258851191,3,2,16,1042
cocoa,22,1041,0.32739060269160064,0.8923674788228102,0.45,0.5,0.4090909090909091,0.9793038570084666,0.7002226879748397,0.44186091800222815,0.9913544668587888,47.31818181270206,9,9,13,1032
coconut,17,1046,0.3450027605461803,0.8950061860308176,0.45161290322580644,0.5,0.4117647058823529,0.9840075258701787,0.7025362726352367,0.445729470913545,0.9933078393881445,61.5294117555004,7,7,10,1039
coffee,21,1042,0.2507820296490941,0.9146787313773878,0.36363636363636365,0.34782608695652173,0.38095238095238093,0.973659454374412,0.6832784937391368,0.35059395353837264,0.9856046065259109,26.46349206165092,8,15,13,1027
cognac,22,1041,0.5470590270389023,0.935769801764038,0.5263157894736842,0.625,0.45454545454545453,0.9830667920978363,0.7243908828923131,0.524733239905763,0.9942363112391922,78.86363634993792,10,6,12,1035
cooked,16,1047,0.10576944267159762,0.7543576886341928,0.10526315789473684,0.3333333333333333,0.0625,0.9840075258701787,0.5302948901623663,0.13906541946082052,0.9980897803247365,32.71874998285518,1,2,15,1045
cooling,16,1047,0.16339250211527917,0.8095152817574021,0.2857142857142857,0.3333333333333333,0.25,0.9811853245531514,0.6211795606494664,0.2793191555365969,0.9923591212989485,32.71874999571231,4,8,12,1039
cortex,11,1052,0.08149768221320935,0.7856031800898722,0.25,0.4,0.18181818181818182,0.9887111947318908,0.5894832353957742,0.2646964095463272,0.9971482889733831,63.75757573519252,2,3,9,1049
coumarinic,12,1051,0.3478928957861446,0.9506818902632413,0.38095238095238093,0.4444444444444444,0.3333333333333333,0.9877704609595485,0.6642879797018569,0.3788664996529208,0.9952426260704083,70.06666665191985,4,5,8,1046
creamy,36,1027,0.24224885921011058,0.793357135129287,0.28125,0.32142857142857145,0.25,0.9567262464722484,0.6157497565725375,0.2614793300863649,0.9814995131450819,13.5131578940054,9,19,27,1008
dairy,24,1039,0.25484085728904554,0.8405518126403593,0.3793103448275862,0.3235294117647059,0.4583333333333333,0.9661335841956726,0.7180983317292169,0.3682549455513714,0.9778633301251195,20.70471014399061,11,23,13,1016
dry,32,1031,0.10144169200906328,0.7216294859359845,0.21052631578947367,0.18181818181818182,0.25,0.9435559736594544,0.6075412221144476,0.18449978090861888,0.9650824442289031,7.159722222016772,8,36,24,995
earthy,64,999,0.26170998661574457,0.7842217217217218,0.3418803418803419,0.37735849056603776,0.3125,0.9275634995296331,0.6397334834834806,0.3054250059454631,0.9669669669669659,9.460227272440445,20,33,44,966
ethereal,57,1006,0.6866108291440818,0.9441421645565206,0.6456692913385826,0.5857142857142857,0.7192982456140351,0.9576669802445907,0.8452356039203308,0.6271311131338543,0.9711729622266392,24.95220810560621,41,29,16,977
fatty,119,944,0.5459047603522047,0.8465496368038742,0.5369649805447471,0.5,0.5798319327731093,0.8880526810912511,0.7533693562170602,0.4753715120449132,0.926906779661016,7.932773109134996,69,69,50,875
fermented,29,1034,0.45081630828445535,0.8620356166210899,0.5,0.631578947368421,0.41379310344827586,0.9774223894637818,0.7035116387647493,0.5004393664574042,0.993230174081237,61.12315270032085,12,7,17,1027
fishy,15,1048,0.35998759569159783,0.9451017811704835,0.4444444444444444,0.5,0.4,0.9858889934148636,0.697137404580139,0.4401830547890321,0.9942748091603045,69.86666665444868,6,6,9,1042
floral,212,851,0.6411239261266343,0.8790435226038178,0.6405228758169934,0.5951417004048583,0.6933962264150944,0.8447789275634995,0.7879437066270515,0.5448497313311191,0.8824911868390118,5.900801886742155,147,100,65,751
fresh,104,959,0.22722901366812875,0.736734980348119,0.2848297213622291,0.2100456621004566,0.4423076923076923,0.7826904985888994,0.6309557231090053,0.19239207168054298,0.8196037539103224,2.4518674966515572,46,173,58,786
fruit skin,10,1053,0.014941245174228103,0.6280151946818614,0.0,0.0,0.0,0.9793038570084666,0.4943019943019939,-0.010412981082927694,0.9886039886039878,0.0,0,12,10,1041
fruity,367,696,0.8106856496546169,0.8769848726862726,0.7400990099009901,0.6780045351473923,0.8147138964577657,0.8024459078080903,0.8053454539760075,0.5893110968967238,0.7959770114942517,3.9932455769846533,299,142,68,554
garlic,23,1040,0.5699540099799447,0.9794314381270903,0.5957446808510638,0.5833333333333334,0.6086956521739131,0.9821260583254939,0.7995401337792506,0.5867487973499383,0.9903846153846145,63.304347819494936,14,10,9,1030
geranium,12,1051,0.2977472947663464,0.9062797335870598,0.38095238095238093,0.4444444444444444,0.3333333333333333,0.9877704609595485,0.6642879797018569,0.3788664996529208,0.9952426260704083,70.06666665191985,4,5,8,1046
grape,19,1044,0.29794336570849583,0.7809538213349465,0.37037037037037035,0.625,0.2631578947368421,0.9840075258701787,0.6301421657592183,0.39902844148322464,0.9971264367816083,91.57894733651769,5,3,14,1041
grapefruit,15,1048,0.1254054912052679,0.7653944020356234,0.2857142857142857,0.5,0.2,0.9858889934148636,0.5985687022900692,0.31037175113590515,0.9971374045801518,69.86666664223311,3,3,12,1045
grassy,13,1050,0.06219188560818485,0.8572893772893774,0.0,0.0,0.0,0.9764816556914393,0.4942857142857139,-0.011889573928175775,0.9885714285714278,0.0,0,12,13,1038
green,283,780,0.6983147100764477,0.8419452749841443,0.6320610687022901,0.5564516129032258,0.7314487632508834,0.7732831608654751,0.759955150856209,0.48179073962876734,0.7884615384615374,3.457757789896892,207,165,76,615
hay,14,1049,0.23484411367419322,0.822620182486722,0.2962962962962963,0.3076923076923077,0.2857142857142857,0.9821260583254939,0.63856734304779,0.28745927214741845,0.9914204003813146,33.301587297699896,4,9,10,1040
hazelnut,10,1053,0.22197377887306416,0.9047483380816714,0.2727272727272727,0.25,0.3,0.9849482596425212,0.6457264957264803,0.2663119911958758,0.9914529914529906,35.099999995886265,3,9,7,1044
herbal,153,910,0.4965260248502355,0.8080370609782376,0.5014749262536873,0.45698924731182794,0.5555555555555556,0.8410159924741298,0.7222832722832699,0.41072101061747834,0.889010989010988,5.005500550009826,85,101,68,809
honey,29,1034,0.38007604583290877,0.8696391649436404,0.46153846153846156,0.4166666666666667,0.5172413793103449,0.967074317968015,0.7484659507770199,0.4475274452660882,0.9796905222437129,25.467980294310575,15,21,14,1013
hyacinth,11,1052,0.06505177848542204,0.8553404770134808,0.08695652173913043,0.08333333333333333,0.09090909090909091,0.980244590780809,0.5402264085724117,0.07706434427828536,0.9895437262357406,8.694214875200085,1,11,10,1041
jasmin,20,1043,0.37988665324278625,0.8982262703739214,0.46153846153846156,0.47368421052631576,0.45,0.980244590780809,0.7202061361457218,0.4516370006052137,0.9904122722914661,46.934999995098366,9,10,11,1033
juicy,10,1053,0.09544496985827049,0.8950617283950618,0.1111111111111111,0.125,0.1,0.9849482596425212,0.5466761633428247,0.10427209730461819,0.9933523266856592,15.042857140590918,1,7,9,1046
lactonic,13,1050,0.5041176490776244,0.7428571428571429,0.6,0.8571428571428571,0.46153846153846156,0.9924741298212606,0.7302930402930221,0.6258873234422118,0.9990476190476182,484.61538410606227,6,1,7,1049
leafy,28,1035,0.11776242442138865,0.7253968253968255,0.14634146341463414,0.23076923076923078,0.10714285714285714,0.967074317968015,0.5487405106970301,0.14203747259736985,0.9903381642512069,11.089285713136636,3,10,25,1025
leathery,11,1052,0.07586000967397996,0.6583995852056689,0.15384615384615385,0.5,0.09090909090909091,0.9896519285042333,0.5449792602834382,0.2100747363870993,0.9990494296577939,95.63636353566369,1,1,10,1051
lemon,16,1047,0.4084265019433111,0.9300978987583571,0.5333333333333333,0.5714285714285714,0.5,0.9868297271872061,0.74713467048709,0.5278921971524237,0.9942693409742112,87.24999998475607,8,6,8,1041
lily,14,1049,0.13673769058055285,0.8956829633664715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.9793038570084666,0.6018997684869863,0.2037995369739888,0.9895138226882737,20.43506493311307,3,11,11,1038
meaty,58,1005,0.5510058855867411,0.9166752444673185,0.5271317829457365,0.4788732394366197,0.5862068965517241,0.9426152398871119,0.7746954880768515,0.49979687804443773,0.963184079601989,15.922646784282545,34,37,24,968
medicinal,14,1049,0.24268381185248136,0.8514231240637342,0.3225806451612903,0.29411764705882354,0.35714285714285715,0.980244590780809,0.6728516954922924,0.31417027958185034,0.9885605338417532,31.220238092504484,5,12,9,1037
melon,26,1037,0.2897202118077915,0.8456716860767006,0.4090909090909091,0.5,0.34615384615384615,0.9755409219190969,0.6687374823826054,0.4040389325700741,0.9913211186113781,39.88461538001404,9,9,17,1028
metallic,26,1037,0.12496241982313597,0.7732734960314517,0.12244897959183673,0.13043478260869565,0.11538461538461539,0.9595484477892756,0.5480491061493928,0.10202597955637785,0.9807135969141747,5.982692307381626,3,20,23,1017
milky,16,1047,0.3192158588954188,0.867956064947469,0.4,0.5555555555555556,0.3125,0.9858889934148636,0.6543397803247272,0.4102037681006238,0.9961795606494738,81.79687497856493,5,4,11,1043
mint,45,1018,0.448268757785923,0.8430037109801353,0.5,0.6129032258064516,0.4222222222222222,0.9642521166509878,0.7052172014843869,0.49113762626816765,0.9882121807465609,35.81851851547618,19,12,26,1006
muguet,11,1052,0.17609229274780705,0.8562910473556862,0.3157894736842105,0.375,0.2727272727272727,0.9877704609595485,0.6339872105081102,0.3137807743581471,0.9952471482889725,57.38181816972962,3,5,8,1047
mushroom,19,1044,0.26243287130052195,0.9153559185319621,0.23255813953488372,0.20833333333333334,0.2631578947368421,0.9689557855126999,0.6224793305101761,0.21847736770206996,0.9818007662835241,14.45983379421791,5,19,14,1025
musk,20,1043,0.6009234276388052,0.9119846596356663,0.625,0.8333333333333334,0.5,0.9887111947318908,0.7490412272291338,0.6405697331917304,0.9980824544582925,260.74999986388116,10,2,10,1041
musty,38,1025,0.12109285440732329,0.7374326059050065,0.13333333333333333,0.13513513513513514,0.13157894736842105,0.9388523047977423,0.5501797175866474,0.10165702526041184,0.9687804878048772,4.2146381577595164,5,32,33,993
natural,15,1048,0.11629256375534931,0.6899491094147583,0.2,0.4,0.13333333333333333,0.9849482596425212,0.5652353689567381,0.22491144380395817,0.9971374045801518,46.57777776148875,2,3,13,1045
nutty,71,992,0.3865404897832409,0.8590413448432531,0.4603174603174603,0.5272727272727272,0.4084507042253521,0.9360301034807149,0.6911205134029953,0.4308347237970449,0.9737903225806441,15.583965329848786,29,26,42,966
oily,76,987,0.41056534181019444,0.8247480403135499,0.41624365482233505,0.33884297520661155,0.5394736842105263,0.8918156161806209,0.7292099930677718,0.3718868137994835,0.9189463019250244,6.655756578865085,41,80,35,907
onion,34,1029,0.6841132322586188,0.972674784199394,0.6129032258064516,0.6785714285714286,0.5588235294117647,0.9774223894637818,0.7750385868633081,0.6043959965516447,0.991253644314868,63.892156855432006,19,9,15,1020
orange,20,1043,0.37445925938638663,0.9165867689357623,0.4444444444444444,0.4,0.5,0.9764816556914393,0.7428092042185872,0.4353951752940304,0.9856184084371995,34.76666666424535,10,15,10,1028
orris,12,1051,0.24410081555826324,0.8908182683158896,0.3,0.375,0.25,0.9868297271872061,0.6226213130351937,0.2997897056057415,0.9952426260704083,52.54999998893988,3,5,9,1046
peach,19,1044,0.35645167177685777,0.8784029038112523,0.35714285714285715,0.5555555555555556,0.2631578947368421,0.9830667920978363,0.6296632385561531,0.3750009344658789,0.996168582375478,68.68421050836909,5,4,14,1040
pear,26,1037,0.3470865861087163,0.9042355908315407,0.425531914893617,0.47619047619047616,0.38461538461538464,0.9746001881467544,0.6870039314590828,0.4151578727459474,0.9893924783027956,36.258741255318625,10,11,16,1026
phenolic,36,1027,0.4773076618800046,0.8951368603267338,0.5573770491803278,0.68,0.4722222222222222,0.9746001881467544,0.7322162717732268,0.5543581476679094,0.9922103213242445,60.62152776998676,17,8,19,1019
pine,16,1047,0.40751857743979913,0.9208452722063037,0.48484848484848486,0.47058823529411764,0.5,0.9840075258701787,0.7457020057306429,0.47695974514629846,0.9914040114613172,58.16666665989042,8,9,8,1038
pineapple,40,1023,0.5279716841715876,0.9149071358748778,0.5384615384615384,0.5526315789473685,0.525,0.9661335841956726,0.7541911045943233,0.5210800252874543,0.9833822091886598,31.592647056919734,21,17,19,1006
plum,12,1051,0.04678129347539847,0.8262765620044402,0.0,0.0,0.0,0.9793038570084666,0.4952426260704087,-0.010412981082927694,0.9904852521408174,0.0,0,10,12,1041
potato,11,1052,0.15190808188418503,0.8537849982716903,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.9849482596425212,0.6325613549948023,0.2651227099896301,0.9923954372623566,35.86363635891306,3,8,8,1044
powdery,32,1031,0.22733708408480713,0.792828564500485,0.35714285714285715,0.4166666666666667,0.3125,0.9661335841956726,0.649460475266726,0.3438327824409417,0.9864209505334618,23.0133928554459,10,14,22,1017
pungent,38,1025,0.2695629647012713,0.8582541720154044,0.32727272727272727,0.25,0.47368421052631576,0.9303857008466604,0.7105006418485171,0.3110527717337231,0.9473170731707309,8.991228070004393,18,54,20,971
radish,11,1052,0.1714121550847095,0.9388178361562393,0.26666666666666666,0.5,0.18181818181818182,0.9896519285042333,0.5899585205668769,0.29737094773573647,0.9980988593155885,95.6363635860075,2,2,9,1050
ripe,17,1046,0.11543957823142613,0.7931616241142729,0.13333333333333333,0.10714285714285714,0.17647058823529413,0.9633113828786454,0.576285007310758,0.11951166591939169,0.9760994263862324,7.3835294114550685,3,25,14,1021
roasted,59,1004,0.42076750786513817,0.9071004119116753,0.4583333333333333,0.38823529411764707,0.559322033898305,0.9266227657572906,0.7537646026065179,0.4284252021083448,0.9482071713147401,10.79921773121223,33,52,26,952
rose,63,1000,0.456687796138894,0.8983174603174603,0.45614035087719296,0.5098039215686274,0.4126984126984127,0.9416745061147695,0.6938492063492026,0.42834031661961863,0.974999999999999,16.507936507275254,26,25,37,975
rummy,18,1045,0.24629133140901507,0.9350345560871877,0.23076923076923078,0.375,0.16666666666666666,0.9811853245531514,0.5809409888357207,0.24166940669814874,0.9952153110047838,34.83333332604458,3,5,15,1040
savory,25,1038,0.15649428710539567,0.8386512524084778,0.25396825396825395,0.21052631578947367,0.32,0.955785512699906,0.6455491329479701,0.23760444905878714,0.9710982658959529,11.071999999616155,8,30,17,1008
sharp,20,1043,0.20287230956544,0.8051294343240651,0.34285714285714286,0.4,0.3,0.9783631232361242,0.6456855225311522,0.3356427516511084,0.9913710450623193,34.7666666626322,6,9,14,1034
smoky,15,1048,0.2876182254598492,0.9474554707379135,0.4444444444444444,0.5,0.4,0.9858889934148636,0.697137404580139,0.4401830547890321,0.9942748091603045,69.86666665444868,6,6,9,1042
soapy,10,1053,0.2590716052101992,0.9259259259259259,0.3076923076923077,0.25,0.4,0.9830667920978363,0.6943019943019739,0.30809745243387926,0.9886039886039878,35.099999996913965,4,12,6,1041
solvent,12,1051,0.29117009770065594,0.9481446241674595,0.38095238095238093,0.4444444444444444,0.3333333333333333,0.9877704609595485,0.6642879797018569,0.3788664996529208,0.9952426260704083,70.06666665191985,4,5,8,1046
sour,13,1050,0.3787013616724035,0.8642490842490843,0.48,0.5,0.46153846153846156,0.9877704609595485,0.7279120879120697,0.4742110832122414,0.9942857142857134,80.76923075507798,6,6,7,1044
spicy,90,973,0.34762206145833946,0.7887746945300902,0.37433155080213903,0.36082474226804123,0.3888888888888889,0.889934148635936,0.6625842183396113,0.3143486702559033,0.9362795477903382,6.103046594886138,35,62,55,911
sulfurous,77,986,0.8013684096905588,0.9696794078132821,0.7608695652173914,0.6542056074766355,0.9090909090909091,0.9586077140169332,0.9357827770606612,0.7508670432508238,0.962474645030425,24.226044225397708,70,37,7,949
sweet,274,789,0.4744349381123154,0.7574958600464416,0.5526641883519207,0.41838649155722324,0.8138686131386861,0.6603951081843838,0.7104831025135743,0.3682641780024734,0.6070975918884656,2.0714268895638233,223,310,51,479
tea,10,1053,0.10533391667777497,0.6968660968660968,0.25,0.3333333333333333,0.2,0.9887111947318908,0.598100664767321,0.2528151017815954,0.996201329534662,52.64999998612267,2,4,8,1049
tobacco,20,1043,0.2166547458402078,0.8646692233940556,0.27586206896551724,0.4444444444444444,0.2,0.980244590780809,0.5976030680728613,0.28947366327064583,0.9952061361457326,41.71999999128773,4,5,16,1038
tropical,77,986,0.36577531578805883,0.8631490213640315,0.43601895734597157,0.34328358208955223,0.5974025974025974,0.8880526810912511,0.7540765522509901,0.3968424727374354,0.9107505070993905,6.693624557185765,46,88,31,898
vanilla,21,1042,0.45932252705667687,0.8852024495018737,0.46153846153846156,0.5,0.42857142857142855,0.980244590780809,0.7099670962434772,0.452929227827782,0.9913627639155461,49.619047613295265,9,9,12,1033
vegetable,57,1006,0.31715819750406843,0.8328450350528408,0.3148148148148148,0.3333333333333333,0.2982456140350877,0.9303857008466604,0.6322241986676401,0.2787417441914643,0.9662027833001978,8.824561403247257,17,34,40,972
violet,13,1050,0.3950425724901475,0.9365567765567765,0.48,0.5,0.46153846153846156,0.9877704609595485,0.7279120879120697,0.4742110832122414,0.9942857142857134,80.76923075507798,6,6,7,1044
warm,19,1044,0.061945780864620104,0.6843617664851785,0.09523809523809523,0.5,0.05263157894736842,0.9821260583254939,0.5258368622706172,0.15798800890856282,0.9990421455938688,54.94736836363328,1,1,18,1043
waxy,100,963,0.5036350736376066,0.8755970924195223,0.49230769230769234,0.4,0.64,0.8758231420507996,0.7701557632398717,0.441116709872705,0.9003115264797498,6.41999999993547,64,96,36,867
winey,44,1019,0.32463927216295807,0.8801186546525114,0.35294117647058826,0.2608695652173913,0.5454545454545454,0.9172154280338665,0.7393612275849697,0.33915146765948223,0.9332679097154063,8.173796791321058,24,68,20,951
woody,151,912,0.5985070505247534,0.8501292552573486,0.570446735395189,0.5928571428571429,0.5496688741721855,0.8824082784571966,0.7435844370860905,0.5029219112762962,0.937499999999999,8.794701986614053,83,57,68,855
odorless,135,928,0.8496579196309944,0.9502354725415071,0.8120300751879699,0.8244274809160306,0.8,0.9529633113828786,0.8876077586206862,0.7852713007508281,0.9752155172413782,32.27826086826121,108,23,27,905
