label,support_pos,support_neg,ap,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,specificity,lr_plus,tp,fp,fn,tn
camphoreous,26,1023,0.5882652997350323,0.9378524701105346,0.5454545454545454,0.6666666666666666,0.46153846153846156,0.9809342230695901,0.7278366794495733,0.5455223443499223,0.9941348973607028,78.69230767887429,12,6,14,1017
caramellic,45,1004,0.5995873797181906,0.8928950863213811,0.6382978723404256,0.6122448979591837,0.6666666666666666,0.9675881792183031,0.8238711819389031,0.6219813679026489,0.9810756972111544,35.228070173574466,30,19,15,985
cheesy,36,1013,0.5730260467645631,0.9266480201820775,0.5897435897435898,0.5476190476190477,0.6388888888888888,0.9694947569113441,0.8100663595480875,0.575839216691138,0.981243830207304,34.06286549525709,23,19,13,994
cherry,16,1033,0.23313000555820979,0.9470595353339787,0.2857142857142857,0.2631578947368421,0.3125,0.9761677788369876,0.649473620522739,0.2747320260773591,0.9864472410454976,23.058035712581372,5,14,11,1019
chocolate,13,1036,0.2169940504739824,0.9572319572319573,0.3333333333333333,0.29411764705882354,0.38461538461538464,0.9809342230695901,0.6865161865161713,0.3268389205879473,0.9884169884169876,33.20512820225646,5,12,8,1024
cinnamon,12,1037,0.2689883957489146,0.9567663130826101,0.48484848484848486,0.38095238095238093,0.6666666666666666,0.9837940896091516,0.8270652523304122,0.49663600183856593,0.9874638379942132,53.17948717523703,8,13,4,1024
citrus,74,975,0.507919699831197,0.9215800415800416,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.9351763584366063,0.7528343728343687,0.5056687456687456,0.9651282051282041,15.500794912114433,40,34,34,941
clean,19,1030,0.1247540710721226,0.8236075625958099,0.14925373134328357,0.10416666666666667,0.2631578947368421,0.9456625357483317,0.6107051609606466,0.14130437835076798,0.9582524271844651,6.30354957145197,5,43,14,987
cocoa,22,1027,0.3457881481405527,0.8957687881738515,0.47619047619047616,0.5,0.45454545454545453,0.9790276453765491,0.7224041781003698,0.46606534803642446,0.9902629016553058,46.68181817701762,10,10,12,1017
coconut,17,1032,0.5263388778534884,0.9181486548107616,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.9866539561487131,0.7907261741905888,0.581452348381213,0.993217054263565,86.72268906282825,10,7,7,1025
coffee,22,1027,0.44270513877390905,0.9539258210144286,0.5106382978723404,0.48,0.5454545454545454,0.9780743565300286,0.7663981588032093,0.500538853049359,0.9873417721518979,43.09090908750007,12,13,10,1014
cognac,22,1027,0.3554613488637515,0.9039125431530495,0.4,0.3333333333333333,0.5,0.9685414680648237,0.7392891918208256,0.39286724093839637,0.9785783836416739,23.34090908981751,11,22,11,1005
cooked,16,1033,0.23290194449740265,0.9101524685382381,0.3448275862068966,0.38461538461538464,0.3125,0.9818875119161106,0.6523777831558466,0.3376060688148706,0.9922555663117126,40.3515624947828,5,8,11,1025
cooling,16,1033,0.19231918839633225,0.8438407550822845,0.3,0.25,0.375,0.9733079122974261,0.6787875121006656,0.29309592154934905,0.9825750242013545,21.52083333209592,6,18,10,1015
cortex,11,1038,0.08310901963430091,0.7940094587493431,0.17391304347826086,0.11428571428571428,0.36363636363636365,0.9637750238322211,0.666885619197741,0.18931757364036786,0.9701348747591514,12.175953078769744,4,31,7,1007
coumarinic,11,1038,0.5394884300521556,0.9824837975126992,0.5,0.8,0.36363636363636365,0.9923736892278361,0.6813364862497641,0.5363829440491169,0.9990366088631976,377.4545450623619,4,1,7,1037
creamy,36,1013,0.3233824349261137,0.8304815180432159,0.32727272727272727,0.47368421052631576,0.25,0.9647283126787417,0.6200641658440237,0.32779623708974176,0.9901283316880543,25.32499999743123,9,10,27,1003
dairy,24,1025,0.35972996664666096,0.8871138211382115,0.47368421052631576,0.6428571428571429,0.375,0.9809342230695901,0.6850609756097479,0.482256626517592,0.9951219512195113,76.87499998422335,9,5,15,1020
dry,31,1018,0.16107685021663043,0.7572406362887382,0.22535211267605634,0.2,0.25806451612903225,0.9475691134413727,0.6133151657265941,0.20039975723422387,0.9685658153241641,8.209677419093156,8,32,23,986
earthy,65,984,0.288599158499663,0.8129924953095685,0.39473684210526316,0.3448275862068966,0.46153846153846156,0.9122974261201144,0.7018058161350804,0.3528342529081659,0.9420731707317064,7.967611335894591,30,57,35,927
ethereal,56,993,0.4651449318480744,0.8996367429146885,0.5106382978723404,0.631578947368421,0.42857142857142855,0.9561487130600572,0.7072363688677844,0.498651616693256,0.985901309164148,30.39795918151454,24,14,32,979
fatty,123,926,0.6040190228806517,0.8796291418637727,0.6040816326530613,0.6065573770491803,0.6016260162601627,0.9075309818875119,0.7748950815642036,0.5517409671356911,0.9481641468682495,11.606368563461395,74,48,49,878
fermented,29,1020,0.6245850632942681,0.9220757268424611,0.6122448979591837,0.75,0.5172413793103449,0.9818875119161106,0.7561697092630062,0.614234449995143,0.9950980392156853,105.51724135776004,15,5,14,1015
fishy,14,1035,0.4373778822205428,0.9260869565217391,0.45454545454545453,0.625,0.35714285714285715,0.988560533841754,0.6771221532090965,0.46726872420499455,0.9971014492753615,123.21428567173251,5,3,9,1032
floral,212,837,0.6115627891946251,0.8814837357138026,0.6339285714285714,0.6016949152542372,0.6698113207547169,0.8436606291706387,0.7787527332566873,0.5361403769011739,0.8876941457586608,5.96417101560317,142,94,70,743
fresh,104,945,0.3055219419272749,0.7858872608872609,0.3712121212121212,0.30625,0.47115384615384615,0.8417540514775977,0.6768467643467616,0.294001005663178,0.8825396825396816,4.011174636140417,49,111,55,834
fruit skin,11,1038,0.13965976194739468,0.8130145384480645,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.982840800762631,0.5865738307934752,0.17314766158696793,0.9913294797687853,20.969696967274487,2,9,9,1029
fruity,371,678,0.8303110144910489,0.8915352749882721,0.7421052631578947,0.7249357326478149,0.7601078167115903,0.8131553860819828,0.801145353783522,0.5961577526153209,0.842182890855456,4.81638410959988,282,107,89,571
garlic,23,1026,0.6288531698486702,0.9856767522671414,0.5957446808510638,0.5833333333333334,0.6086956521739131,0.9818875119161106,0.7994745317399643,0.5866241460671493,0.990253411306042,62.45217390662784,14,10,9,1016
geranium,11,1038,0.25050330538754406,0.9104922052898932,0.3333333333333333,0.42857142857142855,0.2727272727272727,0.988560533841754,0.6344368540900205,0.3364034775590876,0.9961464354527929,70.77272725433836,3,4,8,1034
grape,18,1031,0.35409006636864926,0.8867334842116608,0.4,0.7142857142857143,0.2777777777777778,0.9857006673021925,0.6379189567841281,0.43998377832910984,0.9980601357904938,143.19444437055563,5,2,13,1029
grapefruit,15,1034,0.29586716647430983,0.9154738878143134,0.3125,0.29411764705882354,0.3333333333333333,0.9790276453765491,0.6608639587362877,0.3025034536993175,0.9883945841392642,28.722222219743394,5,12,10,1022
grassy,13,1036,0.02955973381995949,0.6937926937926938,0.09302325581395349,0.06666666666666667,0.15384615384615385,0.9628217349857007,0.5634095634095571,0.08417605982889427,0.9729729729729721,5.692307692096463,2,28,11,1008
green,283,766,0.6742453689234476,0.8410585945068226,0.6222222222222222,0.6026490066225165,0.6431095406360424,0.7893231649189705,0.7432257885947819,0.4768518216054208,0.8433420365535237,4.1051825677004885,182,120,101,646
hay,14,1035,0.04069953008662879,0.7577639751552795,0.05970149253731343,0.03773584905660377,0.14285714285714285,0.9399428026692088,0.5467908902691456,0.04902954836682489,0.9507246376811586,2.899159663806453,2,51,12,984
hazelnut,10,1039,0.19495280559354888,0.8954764196342636,0.4444444444444444,0.35294117647058826,0.6,0.9857006673021925,0.7947064485081505,0.45358961097827827,0.989412897016361,56.67272726736406,6,11,4,1028
herbal,147,902,0.40934034228030197,0.8121860717679533,0.44285714285714284,0.34065934065934067,0.6326530612244898,0.776930409914204,0.7165482601022645,0.342637147874528,0.8004434589800434,3.170294784564576,93,180,54,722
honey,29,1020,0.19737269265720933,0.8526369168356998,0.3,0.2903225806451613,0.3103448275862069,0.9599618684461392,0.6443881000676074,0.2795797719775425,0.9784313725490186,14.388714732874021,9,22,20,998
hyacinth,11,1038,0.25423220101585814,0.8178314941320722,0.38095238095238093,0.4,0.36363636363636365,0.9876072449952336,0.6789280084077602,0.37514189611944937,0.9942196531791899,62.90909089819288,4,6,7,1032
jasmin,19,1030,0.41168947500599756,0.9347981604496679,0.39436619718309857,0.2692307692307692,0.7368421052631579,0.9590085795996187,0.8499744506898116,0.4300436091930462,0.963106796116504,19.972299168432183,14,38,5,992
juicy,10,1039,0.07362810854841802,0.7602502406159769,0.18181818181818182,0.13043478260869565,0.3,0.9742612011439467,0.64037536092395,0.18629064953319818,0.9807507218479299,15.58499999918814,3,20,7,1019
lactonic,13,1036,0.25539075044137527,0.9163944163944164,0.4,0.3181818181818182,0.5384615384615384,0.9799809342230696,0.7619913869913658,0.40454980983937494,0.9855212355212346,37.18974358716981,7,15,6,1021
leafy,27,1022,0.19011503400191276,0.8603319562223672,0.24390243902439024,0.35714285714285715,0.18518518518518517,0.9704480457578646,0.5881894614771288,0.24339957945890872,0.9911937377690793,21.028806581971107,5,9,22,1013
leathery,11,1038,0.2383852055258551,0.8279033105622701,0.2857142857142857,0.6666666666666666,0.18181818181818182,0.990467111534795,0.5904273953406814,0.34498369307627236,0.9990366088631976,188.72727253118094,2,1,9,1037
lemon,16,1033,0.3495871602143929,0.9326597289448209,0.4,0.3103448275862069,0.5625,0.9742612011439467,0.7715694578896238,0.4059962182595578,0.9806389157792827,29.05312499849626,9,20,7,1013
lily,14,1035,0.33395139943457636,0.9235334713595584,0.4,0.6666666666666666,0.2857142857142857,0.988560533841754,0.641890959282253,0.43181839000427363,0.9980676328502407,147.85714278055102,4,2,10,1033
meaty,59,990,0.6473549888315443,0.9532100667693888,0.6666666666666666,0.6557377049180327,0.6779661016949152,0.9618684461391802,0.8283769902413908,0.6465512072663047,0.9787878787878778,31.96125907839432,40,21,19,969
medicinal,14,1035,0.22310979617914756,0.9221532091097309,0.4,0.375,0.42857142857142855,0.982840800762631,0.7094547964113025,0.3922331956189921,0.9903381642512069,44.35714285254496,6,10,8,1025
melon,26,1023,0.23389347924438958,0.9020603052861118,0.3148148148148148,0.2073170731707317,0.6538461538461539,0.9294566253574833,0.7951537709602096,0.3418870567886829,0.9364613880742904,10.290532544216193,17,65,9,958
metallic,26,1023,0.2654194689306234,0.8200240619595459,0.32558139534883723,0.4117647058823529,0.2692307692307692,0.9723546234509056,0.6297277990826321,0.3194649578038633,0.9902248289345054,27.542307689486265,7,10,19,1013
milky,17,1032,0.2562172304478272,0.8263223894208847,0.32558139534883723,0.2692307692307692,0.4117647058823529,0.9723546234509056,0.6966769265845748,0.3194649578038633,0.9815891472868209,22.365325076182295,7,19,10,1013
mint,45,1004,0.35158412277434237,0.8561310314298362,0.423728813559322,0.3424657534246575,0.5555555555555556,0.9351763584366063,0.7538733953076515,0.40432813388181593,0.95219123505976,11.62037037012682,25,48,20,956
muguet,11,1038,0.2674796866629068,0.9411455596426695,0.32,0.2857142857142857,0.36363636363636365,0.9837940896091516,0.6770012261341571,0.3142440744183032,0.9903660886319837,37.745454541529746,4,10,7,1028
mushroom,19,1030,0.35565303394144876,0.8727644353602453,0.4,0.38095238095238093,0.42105263157894735,0.9771210676835081,0.7042156361778117,0.3888733625776062,0.9873786407766981,33.360323883992365,8,13,11,1017
musk,19,1030,0.5941700265420944,0.8443536024527337,0.6060606060606061,0.7142857142857143,0.5263157894736842,0.9876072449952336,0.7612161471640123,0.6071433397511183,0.9961165048543681,135.52631575453916,10,4,9,1026
musty,39,1010,0.1264128718980032,0.7387154100025386,0.23728813559322035,0.35,0.1794871794871795,0.9571020019065777,0.5833079461792305,0.23050838536050508,0.9871287128712861,13.944773174457552,7,13,32,997
natural,16,1033,0.06050528176378718,0.7742618586640853,0.18181818181818182,0.17647058823529413,0.1875,0.9742612011439467,0.5869736205227429,0.16883535199513877,0.9864472410454976,13.834821427548823,3,14,13,1019
nutty,72,977,0.4818938643157881,0.813971340839304,0.4925373134328358,0.532258064516129,0.4583333333333333,0.9351763584366063,0.7143253155919445,0.45958154050531624,0.970317297850562,15.441091953502065,33,29,39,948
oily,76,973,0.3512741570457478,0.8118542759777141,0.4276729559748428,0.40963855421686746,0.4473684210526316,0.9132507149666349,0.6985043544112044,0.3812726390443582,0.9496402877697832,8.883458646439845,34,49,42,924
onion,35,1014,0.6211016026014144,0.9718230487461257,0.6097560975609756,0.5319148936170213,0.7142857142857143,0.9694947569113441,0.8462947309101048,0.601237539935033,0.9783037475345158,32.92207792055806,25,22,10,992
orange,19,1030,0.2724331362868653,0.9060296371997956,0.2916666666666667,0.2413793103448276,0.3684210526315789,0.9675881792183031,0.6735309146652939,0.28229499582134016,0.9786407766990283,17.248803826942044,7,22,12,1008
orris,12,1037,0.1732764176109971,0.908309225329476,0.34285714285714286,0.2608695652173913,0.5,0.9780743565300286,0.7418032786885033,0.3511838889194056,0.9836065573770483,30.499999998135273,6,17,6,1020
peach,18,1031,0.3198363439523752,0.8421704925099688,0.3870967741935484,0.46153846153846156,0.3333333333333333,0.9818875119161106,0.6632719043000226,0.38331470925182143,0.9932104752667305,49.095238087998005,6,7,12,1024
pear,25,1024,0.36908778349939075,0.9435546875,0.4642857142857143,0.41935483870967744,0.52,0.9714013346043852,0.7512109374999891,0.45251584072092466,0.9824218749999991,29.58222222053665,13,18,12,1006
phenolic,35,1014,0.5789810539764615,0.9359256128486898,0.5666666666666667,0.68,0.4857142857142857,0.9752144899904671,0.738912369681593,0.562602488236906,0.9921104536489141,61.56428570647257,17,8,18,1006
pine,15,1034,0.30365315068141974,0.9501611863313992,0.32432432432432434,0.2727272727272727,0.4,0.9761677788369876,0.6922630560928296,0.3185922255099997,0.9845261121856858,25.849999998326215,6,16,9,1018
pineapple,40,1009,0.4553774962736987,0.9145193260654113,0.5384615384615384,0.5526315789473685,0.525,0.9656816015252622,0.7540758176412219,0.5208366419929165,0.9831516352824569,31.160294115794937,21,17,19,992
plum,12,1037,0.07082616117063047,0.8225650916104146,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.9809342230695901,0.5785117325618698,0.1570234651237544,0.9903567984570869,17.283333331538092,2,10,10,1027
potato,11,1038,0.33082703676748165,0.9742511823436679,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.9876072449952336,0.7239008582939008,0.42894417265615925,0.9932562620423884,67.40259739258805,5,7,6,1031
powdery,31,1018,0.1619830398670391,0.8696051714303822,0.24691358024691357,0.2,0.3225806451612903,0.9418493803622497,0.6416439571582426,0.2251723376914914,0.9607072691552053,8.209677419145438,10,40,21,978
pungent,38,1011,0.4105444214252071,0.9256858764120984,0.43243243243243246,0.4444444444444444,0.42105263157894735,0.9599618684461392,0.7006351189546507,0.41185880254898505,0.980217606330365,21.284210525238297,16,20,22,991
radish,10,1039,0.4329233759940962,0.8260827718960541,0.5333333333333333,0.8,0.4,0.9933269780743565,0.6995187680461779,0.5629713222722561,0.9990375360923957,415.59999956776807,4,1,6,1038
ripe,16,1033,0.24893069991362665,0.8846805421103582,0.2631578947368421,0.22727272727272727,0.3125,0.9733079122974261,0.6480215392061853,0.25320279855355876,0.9835430784123902,18.988970587079212,5,17,11,1016
roasted,60,989,0.5790940788026419,0.9426356589147287,0.6101694915254238,0.6206896551724138,0.6,0.9561487130600572,0.7888776541961522,0.5870389145836086,0.9777553083923145,26.972727271513104,36,22,24,967
rose,63,986,0.5216688624506429,0.8860394732605685,0.5137614678899083,0.6086956521739131,0.4444444444444444,0.9494756911344138,0.713094433175565,0.49451725512219963,0.9817444219066926,24.345679011010265,28,18,35,968
rummy,17,1032,0.33718797280362156,0.863657090743274,0.35555555555555557,0.2857142857142857,0.47058823529411764,0.9723546234509056,0.7256041951664245,0.35346758240774406,0.9806201550387589,24.282352939921058,8,20,9,1012
savory,25,1024,0.19718185959320023,0.9040234375,0.2727272727272727,0.3157894736842105,0.24,0.9694947569113441,0.6136523437499948,0.25997582299470295,0.9873046874999991,18.904615383124206,6,13,19,1011
sharp,20,1029,0.1590744939583049,0.8049562682215744,0.2191780821917808,0.1509433962264151,0.4,0.9456625357483317,0.6781341107871617,0.22244987552308806,0.9562682215743432,9.146666666456888,8,45,12,984
smoky,14,1035,0.4969399067748373,0.9561076604554866,0.5384615384615384,0.5833333333333334,0.5,0.988560533841754,0.7475845410627836,0.5343277276730137,0.995169082125603,103.49999997854862,7,5,7,1030
soapy,10,1039,0.07976647109369375,0.8266602502406161,0.19047619047619047,0.18181818181818182,0.2,0.9837940896091516,0.595668912415774,0.18252131411783293,0.991337824831568,23.08888888621881,2,9,8,1030
solvent,12,1037,0.3127928798339218,0.8626647380263581,0.5,0.5,0.5,0.988560533841754,0.747107039537105,0.4942140790742526,0.9942140790742517,86.41666665171022,6,6,6,1031
sour,14,1035,0.31339046928547215,0.7943409247757074,0.43478260869565216,0.5555555555555556,0.35714285714285715,0.9876072449952336,0.6766390614216569,0.43955478529672476,0.9961352657004822,92.41071426177423,5,4,9,1031
spicy,90,959,0.54045380041211,0.8859575947167188,0.5051546391752577,0.47115384615384615,0.5444444444444444,0.9084842707340324,0.7435465183640331,0.45646754610372875,0.9426485922836277,9.49313131296551,49,55,41,904
sulfurous,78,971,0.7405220883441443,0.9818849190630858,0.7700534759358288,0.6605504587155964,0.9230769230769231,0.9590085795996187,0.9424859383664675,0.7608678087988434,0.9618949536560237,24.22453222389556,72,37,6,934
sweet,274,775,0.5357673038771519,0.763065693430657,0.5438335809806835,0.45864661654135336,0.6678832116788321,0.7073403241182078,0.6945867671297369,0.3521488746811821,0.7212903225806442,2.396340227079787,183,216,91,559
tea,10,1039,0.083340720518678,0.7717035611164581,0.16666666666666666,0.5,0.1,0.990467111534795,0.5495187680461928,0.22060698656445293,0.9990375360923957,103.89999989194202,1,1,9,1038
tobacco,20,1029,0.2016273855309989,0.8730806608357629,0.2978723404255319,0.25925925925925924,0.35,0.9685414680648237,0.6652818270165117,0.2854765605994506,0.9805636540330409,18.007499999071804,7,20,13,1009
tropical,72,977,0.35134751037173684,0.8363897418401001,0.38461538461538464,0.43103448275862066,0.3472222222222222,0.9237368922783603,0.656722677129532,0.34675644620907486,0.9662231320368465,10.279882154577368,25,33,47,944
vanilla,21,1028,0.6431422984919443,0.9039744302390217,0.6857142857142857,0.8571428571428571,0.5714285714285714,0.9895138226882746,0.7847415230683573,0.6951088395150212,0.9980544747081703,293.7142855631696,12,2,9,1026
vegetable,57,992,0.31769010321075264,0.862549518958687,0.39655172413793105,0.3898305084745763,0.40350877192982454,0.9332697807435653,0.6836092246745857,0.3613051509819847,0.9637096774193539,11.118908381759399,23,36,34,956
violet,13,1036,0.4271503344392158,0.9700772200772202,0.4666666666666667,0.4117647058823529,0.5384615384615384,0.9847473784556721,0.7644045144044933,0.46332539658187905,0.9903474903474895,55.78461537882678,7,10,6,1026
warm,19,1030,0.08564176829958997,0.7745017884517118,0.14814814814814814,0.25,0.10526315789473684,0.9780743565300286,0.5497189575881419,0.15243232184849617,0.9941747572815525,18.070175435490608,2,6,17,1024
waxy,94,955,0.5126902482731845,0.8978055029519885,0.5596330275229358,0.49193548387096775,0.648936170212766,0.9084842707340324,0.7914837919126618,0.515737024054138,0.9340314136125645,9.837048294345736,61,63,33,892
winey,43,1006,0.2766495966208126,0.8656433492070831,0.3902439024390244,0.41025641025641024,0.37209302325581395,0.9523355576739753,0.674615100097087,0.36597550662294204,0.9771371769383688,16.27502527734569,16,23,27,983
woody,128,921,0.5751853218031706,0.8897088762214983,0.5849056603773585,0.48947368421052634,0.7265625,0.8741658722592945,0.8106210979913104,0.5279859473836787,0.8946796959826265,6.898598582408603,93,97,35,824
odorless,136,913,0.8838898760750076,0.9467092970813736,0.8321167883211679,0.8260869565217391,0.8382352941176471,0.9561487130600572,0.9059741640358188,0.8069274752994586,0.9737130339539967,31.88786764584414,114,24,22,889
