label,support_pos,support_neg,ap,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,specificity,lr_plus,tp,fp,fn,tn
cinnamon,12,1043,0.22131841160134214,0.9540588047299458,0.35714285714285715,0.3125,0.4166666666666667,0.9829383886255925,0.7030600830936223,0.35238674764921113,0.9894534995206128,39.50757575382333,5,11,7,1032
citrus,74,981,0.5641983921219419,0.9027605587238614,0.5454545454545454,0.525,0.5675675675675675,0.933649289099526,0.7644157919387233,0.5101764966725946,0.9612640163098869,14.652204836036537,42,38,32,943
clean,20,1035,0.2819104747801393,0.8592270531400966,0.3684210526315789,0.3888888888888889,0.35,0.9772511848341232,0.6696859903381551,0.35738434542555997,0.9893719806763276,32.931818178715126,7,11,13,1024
cocoa,23,1032,0.26454352087297506,0.8510279743849006,0.38095238095238093,0.42105263157894735,0.34782608695652173,0.9753554502369668,0.6685835861139118,0.3702477023181996,0.9893410852713169,32.632411064127965,8,11,15,1021
coconut,18,1037,0.638199885713443,0.9674274081217187,0.7096774193548387,0.8461538461538461,0.6111111111111112,0.9914691943127962,0.804591235401247,0.7151011774862306,0.9980713596914167,316.8611109466601,11,2,7,1035
coffee,21,1034,0.3102812094593264,0.9614073869393017,0.4067796610169492,0.3157894736842105,0.5714285714285714,0.966824644549763,0.7731417518651421,0.4094828602465712,0.9748549323017399,22.725274724369072,12,26,9,1008
cognac,22,1033,0.3928484578494379,0.9492651588488956,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.9772511848341232,0.7214644020065016,0.4429288040130247,0.9883833494675693,39.12878787541492,10,12,12,1021
cooked,16,1039,0.1758812498400172,0.8027550529355149,0.30434782608695654,0.23333333333333334,0.4375,0.9696682464454977,0.7076816650625462,0.30540304141866514,0.9778633301251195,19.763586955626987,7,23,9,1016
cooling,16,1039,0.22036059549429837,0.9077237728585179,0.36363636363636365,0.35294117647058826,0.375,0.9800947867298578,0.6822064485081688,0.3537026930103766,0.989412897016361,35.42045454210387,6,11,10,1028
cortex,11,1044,0.22475689207924518,0.7502612330198538,0.3333333333333333,0.3076923076923077,0.36363636363636365,0.9848341232227488,0.6775078369905787,0.3268801765885265,0.9913793103448267,42.18181817691709,4,9,7,1035
coumarinic,12,1043,0.4081481721575746,0.8581815276446149,0.5263157894736842,0.7142857142857143,0.4166666666666667,0.9914691943127962,0.7073745605624622,0.5417371146459373,0.9980824544582925,217.29166655322703,5,2,7,1041
creamy,36,1019,0.2581260115532193,0.8059371933267909,0.3170731707317073,0.2826086956521739,0.3611111111111111,0.9469194312796209,0.6643632101188475,0.29224591801867833,0.9676153091265938,11.15067340032845,13,33,23,986
dairy,25,1030,0.23900909875173015,0.8498252427184466,0.28125,0.23076923076923078,0.36,0.9563981042654028,0.6654368932038759,0.2667299727466938,0.9708737864077661,12.359999999574775,9,30,16,1000
dry,32,1023,0.18275910000092432,0.688599706744868,0.24489795918367346,0.35294117647058826,0.1875,0.9649289099526066,0.5883736559139751,0.24073680138107406,0.989247311827956,17.43749999837616,6,11,26,1012
earthy,64,991,0.2749848345700293,0.7838830726538849,0.3486238532110092,0.4222222222222222,0.296875,0.9327014218009478,0.6353194374369295,0.3197054573768881,0.9737638748738637,11.315504807260385,19,26,45,965
ethereal,56,999,0.6361022829198482,0.9093736593736592,0.6226415094339622,0.66,0.5892857142857143,0.9620853080568721,0.7861343486343428,0.6038216985525878,0.9829829829829819,34.62920167863452,33,17,23,982
fatty,117,938,0.652452230547132,0.908716490806043,0.6770428015564203,0.6214285714285714,0.7435897435897436,0.9213270142180094,0.8435432726477465,0.6359620920905339,0.9434968017057559,13.160135461788993,87,53,30,885
fermented,28,1027,0.441710494254536,0.9039852552510781,0.5217391304347826,0.6666666666666666,0.42857142857142855,0.9791469194312796,0.7113645847822982,0.5246876273061155,0.9941577409931831,73.35714284457228,12,6,16,1021
fishy,15,1040,0.5578288666389069,0.8322435897435897,0.6206896551724138,0.6428571428571429,0.6,0.9895734597156398,0.7975961538461334,0.6157865889732103,0.9951923076923068,124.79999997401066,9,5,6,1035
floral,212,843,0.5871633304577126,0.8442780724725264,0.5945945945945946,0.5315985130111525,0.6745283018867925,0.8151658767772512,0.7625310548579849,0.4827307718846207,0.8505338078291804,4.512915543545674,143,126,69,717
fresh,104,951,0.3387639028379217,0.8182985521313597,0.3956043956043956,0.46153846153846156,0.34615384615384615,0.8957345971563981,0.6509949041494761,0.3440365875684127,0.9558359621451094,7.837912087734353,36,42,68,909
fruit skin,11,1044,0.03319753408619354,0.7996342737722048,0.0,0.0,0.0,0.9848341232227488,0.4976053639846739,-0.007083313210313023,0.9952107279693478,0.0,0,5,11,1039
fruity,368,687,0.7846481590871209,0.8619193405480665,0.7315789473684211,0.7091836734693877,0.7554347826086957,0.8066350710900474,0.7947479589899357,0.5814110510595463,0.8340611353711778,4.55248855832492,278,114,90,573
garlic,23,1032,0.3917212352755285,0.9527721604314122,0.47619047619047616,0.375,0.6521739130434783,0.9687203791469194,0.8139745534209494,0.4801370247121973,0.9757751937984488,26.921739129321374,15,25,8,1007
geranium,12,1043,0.19952302400091307,0.7450463406839246,0.3333333333333333,0.5,0.25,0.9886255924170616,0.6235618408437092,0.34848474657945433,0.9971236816874393,86.9166666364166,3,3,9,1040
grape,18,1037,0.2402608037344809,0.8564770170363228,0.38461538461538464,0.625,0.2777777777777778,0.9848341232227488,0.637442408657444,0.4103534126942124,0.9971070395371254,96.01851848529299,5,3,13,1034
grapefruit,14,1041,0.3807975684543577,0.9388637299300124,0.4,0.6666666666666666,0.2857142857142857,0.9886255924170616,0.6418965280636644,0.4318448832628505,0.9980787704130635,148.7142856368008,4,2,10,1039
grassy,13,1042,0.0884988777569529,0.8162557212461243,0.1111111111111111,0.2,0.07692307692307693,0.9848341232227488,0.53654215266499,0.11739511004392839,0.9961612284069089,20.038461533235363,1,4,12,1038
green,287,768,0.6531811179712633,0.8340456228222997,0.6437908496732027,0.6061538461538462,0.686411149825784,0.7933649289099526,0.7598722415795569,0.5009660971755665,0.8333333333333323,4.1184668989299515,197,128,90,640
hay,15,1040,0.27310785899734835,0.8526282051282051,0.37037037037037035,0.4166666666666667,0.3333333333333333,0.9838862559241706,0.6633012820512705,0.36462724151642534,0.9932692307692299,49.523809516442036,5,7,10,1033
hazelnut,10,1045,0.1817000816411264,0.909665071770335,0.36363636363636365,0.3333333333333333,0.4,0.9867298578199052,0.6961722488038073,0.35850311557356057,0.9923444976076546,52.24999999316373,4,8,6,1037
herbal,147,908,0.41040196194921524,0.7980535826665468,0.45454545454545453,0.3744493392070485,0.5782312925170068,0.8066350710900474,0.710921813659382,0.35548803460495704,0.8436123348017611,3.6974226310005496,85,142,62,766
honey,30,1025,0.17998557074500576,0.7899837398373983,0.3050847457627119,0.3103448275862069,0.3,0.9611374407582939,0.640243902439019,0.28514375494212646,0.9804878048780479,15.374999999210806,9,20,21,1005
hyacinth,11,1044,0.29928914623322644,0.8955938697318009,0.32,0.2857142857142857,0.36363636363636365,0.9838862559241706,0.6770289097875135,0.31429060559752436,0.9904214559386965,37.963636359666104,4,10,7,1034
jasmin,19,1036,0.4216633459199107,0.8878276773013615,0.47058823529411764,0.5333333333333333,0.42105263157894735,0.9829383886255925,0.7071479374110838,0.46537707754689367,0.9932432432432424,62.31578946445064,8,7,11,1029
juicy,10,1045,0.21235211141875587,0.8327272727272728,0.3076923076923077,0.6666666666666666,0.2,0.9914691943127962,0.599521531100468,0.36219019775062694,0.9990430622009561,208.99999978138388,2,1,8,1044
lactonic,13,1042,0.28368236242733086,0.8708105713863873,0.375,0.3157894736842105,0.46153846153846156,0.981042654028436,0.7245312269304409,0.3725251537638082,0.9875239923224559,36.99408283726595,6,13,7,1029
leafy,27,1028,0.1934733299794663,0.8444300331459864,0.2222222222222222,0.4444444444444444,0.14814814814814814,0.9734597156398104,0.5716421674592849,0.24603112620075315,0.9951361867704271,30.459259252990254,4,5,23,1023
leathery,11,1044,0.31350695053863553,0.887843956809474,0.4,0.75,0.2727272727272727,0.9914691943127962,0.6358847091605584,0.44917525504854683,0.9990421455938688,284.7272724297252,3,1,8,1043
lemon,16,1039,0.24208337576617847,0.9168671799807506,0.38461538461538464,0.5,0.3125,0.9848341232227488,0.6538438402309812,0.3880786293290546,0.9951876804619818,64.93749998649018,5,5,11,1034
lily,14,1041,0.3126829673037016,0.8839714560175655,0.38461538461538464,0.4166666666666667,0.35714285714285715,0.9848341232227488,0.675209276794278,0.3781322318365184,0.9932756964457244,53.11224489005035,5,7,9,1034
meaty,58,997,0.582371101789468,0.9485006744371045,0.631578947368421,0.6428571428571429,0.6206896551724138,0.9601895734597157,0.8003147373153886,0.6106487308261117,0.9799398194583742,30.94137930880038,36,20,22,977
medicinal,14,1041,0.16169751601790452,0.9149855907780979,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.9829383886255925,0.639014683683261,0.300017975994042,0.9923150816522566,37.17857142372668,4,8,10,1033
melon,26,1029,0.20562312751211406,0.8640577109964865,0.3050847457627119,0.2727272727272727,0.34615384615384615,0.9611374407582939,0.661415115496741,0.28753197033481614,0.9766763848396492,14.841346153208692,9,24,17,1005
metallic,27,1028,0.20687292970802115,0.6582720853148868,0.2631578947368421,0.45454545454545453,0.18518518518518517,0.9734597156398104,0.5896743046548456,0.2788238123192463,0.9941634241245128,31.728395056286374,5,6,22,1022
milky,17,1038,0.2849425811902292,0.8366201972118328,0.3333333333333333,0.38461538461538464,0.29411764705882354,0.981042654028436,0.6432052589821966,0.3268937103154501,0.9922928709055868,38.16176470092443,5,8,12,1030
mint,44,1011,0.4179650551903818,0.8706726013847675,0.3950617283950617,0.43243243243243246,0.36363636363636365,0.9535545023696682,0.6714324251416194,0.3726062449942869,0.9792284866468833,17.506493505649505,16,21,28,990
muguet,11,1044,0.40879849828139314,0.966997561825148,0.4444444444444444,0.375,0.5454545454545454,0.985781990521327,0.7679380006965961,0.4453927412643887,0.9904214559386965,56.94545453949916,6,10,5,1034
mushroom,20,1035,0.12298846347386724,0.8402898550724637,0.2,0.3,0.15,0.9772511848341232,0.5716183574879186,0.20159575352086206,0.9932367149758445,22.178571425288194,3,7,17,1028
musk,19,1036,0.7518370889933453,0.9717029059134323,0.75,0.9230769230769231,0.631578947368421,0.9924170616113744,0.815306848201568,0.7601766782295168,0.9990347490347482,654.3157887952154,12,1,7,1035
musty,39,1016,0.10403990669641483,0.7117151221481929,0.20754716981132076,0.16417910447761194,0.28205128205128205,0.9203791469194312,0.6134665859075268,0.1755744299733489,0.9448818897637786,5.1172161171230615,11,56,28,960
natural,15,1040,0.0629018943511026,0.8159615384615384,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9734597156398104,0.5266025641025615,0.053205128205128197,0.9865384615384607,4.952380952012422,1,14,14,1026
nutty,72,983,0.4389324355247764,0.8391545156550243,0.5,0.5147058823529411,0.4861111111111111,0.933649289099526,0.7262702045891224,0.46471569429467674,0.9664292980671404,14.480218854786886,35,33,37,950
oily,76,979,0.44216557161061765,0.8331944519111876,0.46987951807228917,0.43333333333333335,0.5131578947368421,0.9165876777251185,0.7305319606472731,0.4267508258429319,0.947906026557711,9.850619194857027,39,51,37,928
onion,34,1021,0.4547089402464107,0.9543988016362275,0.5319148936170213,0.4166666666666667,0.7352941176470589,0.9582938388625593,0.8505070000576023,0.5345543345281956,0.9657198824681675,21.449579831305844,25,35,9,986
orange,19,1036,0.38803655448486474,0.937157081893924,0.43243243243243246,0.4444444444444444,0.42105263157894735,0.9800947867298578,0.7057000609632074,0.42246959998845535,0.9903474903474895,43.62105262705359,8,10,11,1026
orris,11,1044,0.16265043057616782,0.8383838383838383,0.15384615384615385,0.5,0.09090909090909091,0.9895734597156398,0.5449756182514758,0.21005089975508182,0.9990421455938688,94.90909080990838,1,1,10,1043
peach,18,1037,0.22819497765025917,0.8642451516125577,0.3157894736842105,0.3,0.3333333333333333,0.9753554502369668,0.6599164255866183,0.3037131020911876,0.986499517839922,24.690476188644322,6,14,12,1023
pear,26,1029,0.4119771796801398,0.9107796964939823,0.42857142857142855,0.3409090909090909,0.5769230769230769,0.9620853080568721,0.7743701876354823,0.4255585899843022,0.9718172983479098,20.470822280439354,15,29,11,1000
phenolic,36,1019,0.4408896214311552,0.9248991385890306,0.5609756097560976,0.5,0.6388888888888888,0.9658767772511848,0.8081588703521878,0.5479217149418939,0.9774288518155044,28.305555554299495,23,23,13,996
pine,15,1040,0.2714702850753147,0.9351923076923077,0.42105263157894735,0.34782608695652173,0.5333333333333333,0.9791469194312796,0.7594551282051101,0.4206789558053445,0.9855769230769222,36.977777775209375,8,15,7,1025
pineapple,40,1015,0.32152302918206055,0.8338669950738915,0.34545454545454546,0.2714285714285714,0.475,0.9317535545023696,0.712376847290634,0.32593653677539264,0.9497536945812798,9.453431372360452,19,51,21,964
plum,12,1043,0.045977017067197326,0.7374560562480026,0.1,0.125,0.08333333333333333,0.9829383886255925,0.5383109619686762,0.09366287741432615,0.993288590604026,12.416666664813922,1,7,11,1036
potato,11,1044,0.20012534421709796,0.9458376872169976,0.38461538461538464,0.3333333333333333,0.45454545454545453,0.9848341232227488,0.7224834552420548,0.38177897624602447,0.9904214559386965,47.45454544958263,5,10,6,1034
powdery,31,1024,0.28874976012330283,0.8376701108870968,0.35294117647058826,0.45,0.2903225806451613,0.9687203791469194,0.6397901965725755,0.34622016878510947,0.9892578124999991,27.026392959357814,9,11,22,1013
pungent,38,1017,0.3817561432606723,0.8398540599285825,0.4,0.5454545454545454,0.3157894736842105,0.9658767772511848,0.6529783159964762,0.3989795582190288,0.9901671583087502,32.11578947041395,12,10,26,1007
radish,11,1044,0.43015466455844104,0.9502786485545107,0.5333333333333333,1.0,0.36363636363636365,0.9933649289099526,0.6818181818181648,0.6010111711255147,0.9999999999999991,inf,4,0,7,1044
ripe,17,1038,0.19030830867240572,0.8327099625977559,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.9772511848341232,0.6412784767085935,0.28255695341720505,0.9884393063583806,25.44117646838414,5,12,12,1026
roasted,59,996,0.520275842687376,0.9256347423592676,0.5333333333333333,0.47368421052631576,0.6101694915254238,0.9402843601895735,0.7850044244775656,0.5065696084375669,0.9598393574297179,15.193220338604124,36,40,23,956
rose,64,991,0.41077594740105977,0.878516019172553,0.4409448818897638,0.4444444444444444,0.4375,0.9327014218009478,0.7010910696266359,0.40515712739161647,0.9646821392532785,12.38749999964871,28,35,36,956
rummy,17,1038,0.24979034991233773,0.8127054289924063,0.3333333333333333,0.38461538461538464,0.29411764705882354,0.981042654028436,0.6432052589821966,0.3268937103154501,0.9922928709055868,38.16176470092443,5,8,12,1030
savory,25,1030,0.23050128802173306,0.9207378640776699,0.35135135135135137,0.2653061224489796,0.52,0.9545023696682464,0.7425242718446494,0.3505716488899071,0.9650485436893196,14.877777777351172,13,36,12,994
sharp,20,1035,0.10477343034020227,0.8085024154589372,0.15789473684210525,0.16666666666666666,0.15,0.9696682464454977,0.5677536231884016,0.14269937208807057,0.9855072463768108,10.349999999284732,3,15,17,1020
smoky,14,1041,0.41041688502389284,0.8898723754631536,0.47619047619047616,0.7142857142857143,0.35714285714285715,0.9895734597156398,0.6776108137779475,0.5006787059145799,0.9980787704130635,185.892857046001,5,2,9,1039
soapy,10,1045,0.05796155634315098,0.6135885167464115,0.15384615384615385,0.3333333333333333,0.1,0.9895734597156398,0.5490430622009516,0.17848315033384263,0.998086124401913,52.24999997267084,1,2,9,1043
solvent,11,1044,0.3262193543601577,0.9461859979101359,0.5263157894736842,0.625,0.45454545454545453,0.9914691943127962,0.7258359456635107,0.5288729095715591,0.9971264367816083,158.1818181267063,5,3,6,1041
sour,14,1041,0.08611173165237111,0.7221764786606285,0.25,0.3,0.21428571428571427,0.9829383886255925,0.6037807053657117,0.24511949384813128,0.9932756964457244,31.867346934030213,3,7,11,1034
spicy,94,961,0.3791682064464891,0.7990457634999003,0.3904761904761905,0.35344827586206895,0.43617021276595747,0.8786729857819905,0.6790632541457231,0.32613716994022673,0.9219562955254933,5.588794326169395,41,75,53,886
sulfurous,77,978,0.7367561746678182,0.9834674527926062,0.7759562841530054,0.6698113207547169,0.922077922077922,0.9611374407582939,0.9431453005072572,0.7668402406915974,0.9642126789366043,25.76549165048494,71,35,6,943
sweet,275,780,0.5353441009548086,0.7716083916083916,0.556135770234987,0.43380855397148677,0.7745454545454545,0.6777251184834123,0.7090675990675972,0.36800191419519923,0.6435897435897427,2.1731850882868913,213,278,62,502
tea,11,1044,0.022380637264227312,0.6905259491466388,0.0,0.0,0.0,0.9867298578199052,0.49856321839080414,-0.005481492834109896,0.9971264367816083,0.0,0,3,11,1041
tobacco,20,1035,0.17859364654882506,0.8286473429951691,0.29411764705882354,0.35714285714285715,0.25,0.9772511848341232,0.6206521739130368,0.28758149511026404,0.9913043478260861,28.749999996689542,5,9,15,1026
tropical,72,983,0.3093109515989645,0.8117582231264835,0.4413793103448276,0.4383561643835616,0.4444444444444444,0.9232227488151659,0.7013676952639277,0.4001710144777381,0.9582909460834171,10.655826558009709,32,41,40,942
vanilla,22,1033,0.5643510540461362,0.819633899498372,0.6,0.6666666666666666,0.5454545454545454,0.9848341232227488,0.7698231100941524,0.5954496028456762,0.9941916747337842,93.9090908929046,12,6,10,1027
vegetable,56,999,0.38874245894256987,0.8427534677534677,0.4125,0.3173076923076923,0.5892857142857143,0.9109004739336493,0.7591073216073159,0.3897440647307393,0.928928928928928,8.291498993846858,33,71,23,928
violet,13,1042,0.25010610651880466,0.8210541857374871,0.37037037037037035,0.35714285714285715,0.38461538461538464,0.9838862559241706,0.6879890742654506,0.3624755837537513,0.9913627639155461,44.52991452475086,5,9,8,1033
warm,19,1036,0.18856195048517257,0.8405811826864458,0.19047619047619047,1.0,0.10526315789473684,0.9838862559241706,0.5526315789473653,0.32181322640090426,0.9999999999999991,inf,2,0,17,1036
waxy,95,960,0.5184852484682895,0.8914583333333332,0.51,0.4857142857142857,0.5368421052631579,0.9071090047393365,0.7402960526315756,0.45953394690461824,0.943749999999999,9.543859648952864,51,54,44,906
winey,43,1012,0.3007154029897122,0.877906976744186,0.3564356435643564,0.3103448275862069,0.4186046511627907,0.9383886255924171,0.6895394797315876,0.3288460184618443,0.9604743083003943,10.590697674150148,18,40,25,972
woody,128,927,0.5538521585800418,0.8488234897518877,0.5384615384615384,0.5303030303030303,0.546875,0.8862559241706162,0.7399962918015076,0.47368710569388206,0.9331175836030194,8.176663306329166,70,62,58,865
odorless,135,920,0.8635937594657433,0.9457367149758454,0.7953667953667953,0.8306451612903226,0.762962962962963,0.9497630331753555,0.8700684380032173,0.767692252131214,0.9771739130434772,33.42504409024466,103,21,32,899
